央视高码,#genre#
動畫世界頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov0764kaat&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
尼克兒童頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov1563hkvc&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Nick Jr. 兒童頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov7572nuac&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Dream Works夢工廠動畫,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov2484gdbt&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
MOMO親子台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov9622cmwz&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
CBeebies Asia,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov8611ssum&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Moonbug Kids,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov0537kjnf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
達文西頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov7420essf&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
ELTV生活英語台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov2454vknv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Live ABC 互動英語頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov0459cwcs&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
愛爾達生活旅遊台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov2394uuga&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
亞洲旅遊台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov1099wfzd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
Global Trekker探索世界,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov4101nwhv&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
MTV Live,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov4081fgrk&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
History歷史頻道,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov3718rkqd&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262
幸福空間居家台,https://sc2025.stream-link.org/playlist/1708021337d8.php?id=mov9356twsn&token=04cf65ad-754b-4957-a09b-70947bd5eeac&hmac=dbc143f1b2cde90abdfbaa2d65b1d262


测试综合,#genre#


美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8

红牛TV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8

澳门莲花 电影,https://cdn4.skygo.mn/live/disk1/Lotus/HLS-FTA/Lotus.m3u8

MOVIE BOX,https://cdn4.skygo.mn/live/disk1/Moviebox/HLS-FTA/Moviebox.m3u8

NHK World Premium 日本,https://cdn4.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8

Cartoon Network 动漫,https://cdn4.skygo.mn/live/disk1/Cartoon_Network/HLS-FTA/Cartoon_Network.m3u8

Discovery Asia,https://cdn4.skygo.mn/live/disk1/Discovery_Asia/HLS-FTA/Discovery_Asia.m3u8

Zoom少儿,https://cdn4.skygo.mn/live/disk1/Zoomoo/HLSv3-FTA/Zoomoo.m3u8

History,https://da8eq3kpws4wh.cloudfront.net/v1/manifest/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-qwqfh4ecsmf30/7f1c6847-381e-477d-9bda-b62f74400ee0/3.m3u8

爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8

4K Travel,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/4k-travel-tv/manifest.m3u8

FASHION 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8

FASHION 4K,http://fash2043.cloudycdn.services//slive/_definst_/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/chunklist_b10668000_t64NGs=.m3u8

CLARITY,https://d3thiix3tzn48u.cloudfront.net/playlist.m3u8

LOUPE,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8

TAIWAN PLUS,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8

NHK WORLD JAPAN,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8

WildEarth,https://wildearth-plex.amagi.tv/masterR1080p.m3u8

Trace_Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8

HBO 2, http://212.102.60.231/HBO_2/index.m3u8

HBO FAMILY, http://212.102.60.231/HBO_FAMILY/index.m3u8

NBA TV, http://212.102.60.231/NBA_TV/index.m3u8

Lifetime, http://212.102.60.231/LIFETIME/index.m3u8

nick jr., http://212.102.60.231/NICK_JR/index.m3u8


午夜销魂_9527,#genre#

🔞精艳台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/908957700097/132663288386/1.m3u8
🔞潘多拉,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/624372101145/418430465490/3.m3u8
🔞香蕉台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/624372101145/418430465490/4.m3u8
🔞松视1台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/584830114073/800309151021/5.m3u8
🔞松视2台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/917952932058/953281067271/6.m3u8
🔞松视3台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/271871095922/006886711863/20205.m3u8
🔞惊艳台,http://127.0.0.1:10079/p/0/proxy/https://18.svi-studio.com/live/673960949860/294164781253/1.m3u8
🔞潘多拉,http://127.0.0.1:10079/p/0/proxy/https://18.svi-studio.com/live/673960949860/294164781253/3.m3u8
🔞香蕉台,http://127.0.0.1:10079/p/0/proxy/https://18.svi-studio.com/live/565361330108/206277615704/4.m3u8
🔞松视1台,http://127.0.0.1:10079/p/0/proxy/https://18.svi-studio.com/live/908957700097/132663288386/5.m3u8
🔞松视2台,http://127.0.0.1:10079/p/0/proxy/http://18.svi-studio.com:8880/live/091271435055/841916267544/6.m3u8

🔞Adult IPTV (18+),http://cdn.adultiptv.net/bigass.m3u8
🔞k频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
🔞惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8
🔞限制级电影,http://cdn.adultiptv.net/blonde.m3u8?streamType=liv
🔞潘多拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8
🔞香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8
🔞粉红台欧美版,http://live.redtraffic.xyz:80/teen.m3u8
🔞玩美台欧美版,http://live.redtraffic.xyz:80/pov.m3u8
🔞一本道欧美版,http://live.redtraffic.xyz:80/bigass.m3u8
🔞二本道欧美版,http://live.redtraffic.xyz:80/blowjob.m3u8
🔞松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8
🔞松视1欧美版,http://live.redtraffic.xyz:80/fetish.m3u8
🔞松视2欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8
🔞松视3欧美版,http://live.redtraffic.xyz:80/bigdick.m3u8
🔞俄罗斯成人1台,http://live.redtraffic.xyz/pov.m3u8?fluxuslust.m3u8
🔞俄罗斯成人2台,http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8
🔞俄罗斯成人3台,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
🔞俄罗斯成人4台,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8
🔞俄罗斯成人5台,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8
Desire,http://88.212.7.11/live/test_desire_hd_hevc/playlist.m3u8
Brazzers,http://88.212.7.11/live/test_brazzers_hd_hevc/playlist.m3u8
Dorcel,http://88.212.7.11/live/test_dorcel_hd_hevc/playlist.m3u8
Eroxxx,http://88.212.7.11/live/test_eroxxx_hd_hevc/playlist.m3u8
Extasy,http://88.212.7.11/live/test_extasy_hd_hevc/playlist.m3u8
Erox HD,http://88.212.7.11/live/test_erox_hd_hevc/playlist.m3u8
Penthouse HD,http://31.131.136.4:8000/play/a003
Hustler HD,http://31.131.136.4:8000/play/a00g
Redlight HD,http://31.131.136.4:8000/play/a004
Playboy HD,http://190.11.225.124:5000/live/playboy_hd/playlist.m3u8
